,Rank,Word,Frequency
4106,7085,400만,1
4105,7086,가득하다,1
4104,7087,일만,1
4101,7088,실장,1
4100,7089,pic.twitter.com/13q8WYtXDX,1
4097,7090,괜,1
4077,7091,울트라,1
4076,7092,겐,1
4075,7093,마일리지,1
4036,7094,사바,1
4042,7095,결방,1
4041,7096,.twitter.com/iKMXkjHcTs,1
4040,7097,10일,1
4039,7098,놀랐넹,1
4038,7099,깜짝,1
4037,7100,졸다,1
4034,7101,pic.twitter.com/z9PCJctATG,1
4074,7102,만대,1
4032,7103,이랫슴,1
4031,7104,발뒤꿈치,1
4030,7105,구기,1
4029,7106,졍,1
4027,7107,무니,1
4026,7108,겄,1
4046,7109,pic.twitter.com/3lyaUlNzTo,1
4047,7110,1%,1
4048,7111,센트,1
4049,7112,ㅋㅋㅋㅌㅌㅌ,1
4050,7113,다낭,1
4053,7114,도무송,1
4058,7115,지난달,1
4059,7116,http://dlvr.it/Qml9qj,1
4060,7117,pic.twitter.com/pQKozpPHMu,1
4063,7118,그까짓,1
4065,7119,이래도,1
4066,7120,톱,1
4068,7121,64,1
4069,7122,28,1
4070,7123,프로필,1
4071,7124,쓰이다,1
4072,7125,마일리,1
3920,7126,흑흐긓국,1
3918,7127,빈칸,1
3712,7128,29일,1
3778,7129,쑥쓰러웠는,1
3789,7130,해pic.twitter.com/LVbN5h6eWS,1
3788,7131,장의,1
3787,7132,100만,1
3786,7133,스티브잡스,1
3785,7134,리나,1
3782,7135,pic.twitter.com/TiekmJuviO,1
3777,7136,것뚜,1
3791,7137,쑥,1
3774,7138,학겨,1
3773,7139,.twitter.com/cWlb1LfAB9,1
3772,7140,.twitter.com/SAXPV0rDmt,1
3770,7141,_twtpic.twitter.com/PuSBMWWdZP,1
3768,7142,pic.twitter.com/r7ocYGoeMy,1
3767,7143,한반도,1
3790,7144,수훈,1
3792,7145,운지,1
3821,7146,넹글,1
3805,7147,.twitter.com/cgJzOubZWL,1
3819,7148,장난없다,1
3818,7149,어긋,1
3817,7150,첫믹테,1
3816,7151,촘촘히,1
3815,7152,투도,1
3811,7153,https://twitter.com/9holic5/status/1054464100196081669,1
3804,7154,23일,1
3793,7155,떨구다,1
3800,7156,.twitter.com/LPHj02YNPI,1
3798,7157,pic.twitter.com/nt9XfgOEKz,1
3797,7158,꺄악,1
3796,7159,#방탄_화관문화훈장수상_축하해,1
3795,7160,뿌실뻔해따,1
3794,7161,홀,1
3766,7162,혁식,1
3765,7163,외교부,1
3764,7164,취임,1
3725,7165,울면,1
3732,7166,띵언,1
3731,7167,표절,1
3730,7168,페스티벌,1
3729,7169,틴틴,1
3728,7170,창원,1
3727,7171,pic.twitter.com/lIwpXp8uuw,1
3722,7172,정글,1
3762,7173,정도를,1
3720,7174,서브,1
3719,7175,쟈,1
3717,7176,조희,1
3716,7177,#출구없는_누나_매직타래,1
3715,7178,#지니인기상_지화자좋다,1
3714,7179,.twitter.com/gxomVQgKP6,1
3734,7180,새럼,1
3735,7181,번만,1
3736,7182,조건,1
3737,7183,맙,1
3742,7184,로사,1
3744,7185,지남,1
3745,7186,ㅋㅋㅋㄱㅋㅋㅋ,1
3747,7187,한달됫다구,1
3749,7188,.twitter.com/FDFLncxRu0,1
3750,7189,http://event.genie.co.kr/promotion/mgagenie,1
3751,7190,#지니인기상_상탈소년단,1
3754,7191,도해,1
3756,7192,인기상,1
3758,7193,ㅏㅇ,1
3759,7194,경화,1
3760,7195,강연,1
3761,7196,전반,1
3820,7197,괴물,1
3823,7198,ㅝ,1
3917,7199,중간고사,1
3885,7200,pic.twitter.com/kdypUvKB2N,1
3892,7201,즨심,1
3891,7202,만날,1
3890,7203,아녓다면서,1
3889,7204,ㅠㅠㅋㅋㅋ,1
3888,7205,.twitter.com/aOSYRqGm0a,1
3887,7206,.twitter.com/buUIOHOM1j,1
3884,7207,재계약,1
3896,7208,꾸밈,1
3882,7209,헥,1
3881,7210,쏘다,1
3879,7211,_twtpic.twitter.com/jGUMhKEM84,1
3877,7212,늘어놓다,1
3876,7213,여즘,1
3875,7214,pic.twitter.com/tLxHwsWybs,1
3895,7215,탈코,1
3897,7216,노동,1
3824,7217,흘러내리다,1
3909,7218,.twitter.com/rwVSYb3r5Z,1
3916,7219,감추다,1
3914,7220,퍼지다,1
3913,7221,스웠다,1
3912,7222,쭈듯,1
3911,7223,.twitter.com/MEQUFltBks,1
3910,7224,17일,1
3907,7225,스포츠한국,1
3898,7226,라야,1
3906,7227,컵홀더,1
3905,7228,pic.twitter.com/TpdyZwZGaO,1
3904,7229,앤써,1
3903,7230,매다,1
3901,7231,3시간,1
3899,7232,허무하다,1
3874,7233,맞혔다,1
3872,7234,초등학교,1
3871,7235,믹테내,1
3834,7236,핀잔,1
3845,7237,⁠pic.twitter.com/XLIDXSJyxf,1
3842,7238,O,1
3840,7239,북미,1
3839,7240,곰곰하다,1
3838,7241,읊는것,1
3835,7242,티브이,1
3833,7243,.twitter.com/ySO53tr7zQ,1
3869,7244,pic.twitter.com/ltRS64R5T7,1
3832,7245,.twitter.com/upf6n3ovwC,1
3830,7246,pic.twitter.com/Y0XEuqd00J,1
3829,7247,양식,1
3828,7248,ㅋㅎㅋㅎㅎㅋㅎ,1
3826,7249,대타,1
3825,7250,푸셔,1
3846,7251,크브스,1
3847,7252,케팝,1
3848,7253,고딩,1
3851,7254,시롸,1
3852,7255,흉보다,1
3853,7256,#MPNpic,1
3854,7257,.twitter.com/PxhYsxzSTU,1
3856,7258,#지니인기상_그므시라꼬,1
3857,7259,전세기,1
3858,7260,트랙,1
3859,7261,틧,1
3860,7262,윙파,1
3863,7263,쥬니,1
3865,7264,떳떳하다,1
3866,7265,하란,1
3867,7266,_twtpic.twitter.com/zX9oFMSxBS,1
3868,7267,하히히힛,1
7267,7268,한다해,1
